Date,Value,USD (PM),Bitcoin % Change,Gold % Change
2017-09-18,3678.53,1312.1,-0.018027145556863675,-0.0027235530332779603
2017-09-19,3943.413333,1309.6,0.07200793061358743,-0.0019053425805959914
2017-09-20,3977.561667,1311.3,0.008659587802839125,0.0012981062919975913
2017-09-21,3894.48,1292.1,-0.020887587410470667,-0.014641958361930944
2017-09-22,3637.50255,1294.8,-0.06598504806803472,0.0020896215463199795
2017-09-23,3776.3869,1294.3,0.038181237838582356,-0.0003861600247142416
2017-09-24,3777.62,1293.8,0.00032652904287956355,-0.0003863092018851889
2017-09-25,3942.555,1293.3,0.04366108819838945,-0.000386458494357706
2017-09-26,3910.307383,1300.05,-0.008179370230726011,0.005219206680584551
2017-09-27,3881.0,1282.55,-0.007494905164594792,-0.013461020729971924
2017-09-28,4201.98905,1283.35,0.08270782014944605,0.0006237573583875518
2017-09-29,4193.574667,1283.1,-0.0020024761844632294,-0.00019480266490045584
2017-09-30,4164.27,1279.9666666666667,-0.006987992184949793,-0.0024420024420023475
2017-10-01,4360.722967,1276.8333333333333,0.04717584762755519,-0.002447980416156754
2017-10-02,4386.88375,1273.7,0.005999184813613102,-0.002453987730061255
2017-10-03,4394.07,1271.25,0.0016381218216689115,-0.001923529873596644
2017-10-04,4225.175,1274.25,-0.03843702990621441,0.002359882005899705
2017-10-05,4338.852,1274.5,0.02690468442135525,0.00019619383951343929
2017-10-06,4318.58,1261.8,-0.004672203615149799,-0.009964692036092621
2017-10-07,4376.191667,1267.45,0.01334041907293604,0.004477730226660399
2017-10-08,4602.280883,1273.1,0.051663462938539594,0.004457769537259745
2017-10-09,4605.66,1278.75,0.0007342265902286295,0.004437986018380404
2017-10-10,4782.28,1291.4,0.03834846688639628,0.009892473118279642
2017-10-11,4819.485767,1289.25,0.007779922338298966,-0.0016648598420319737
2017-10-12,4822.17,1290.25,0.0005569542332460942,0.0007756447547023463
2017-10-13,5563.806567,1299.6,0.15379726699805266,0.007246657624491307
2017-10-14,5739.438733,1300.8333333333333,0.03156690727562462,0.0009490099517800466
2017-10-15,5825.99,1302.0666666666666,0.01508009250144213,0.0009481101857783589
2017-10-16,5711.205867,1303.3,-0.019702082049574427,0.0009472121243152029
2017-10-17,5603.71294,1284.75,-0.01882140646007978,-0.014233100590807915
2017-10-18,5594.66,1280.2,-0.0016155252949128563,-0.0035415450476746096
2017-10-19,5727.6335,1286.4,0.023767932278279655,0.004842993282299676
2017-10-20,5979.45984,1281.2,0.043966908846384906,-0.004042288557213966
2017-10-21,5986.44,1279.1000000000001,0.00116735628079729,-0.0016390883546674282
2017-10-22,5983.18455,1277.0,-0.0005438039970332377,-0.0016417793761239435
2017-10-23,5876.079867,1274.9,-0.017900949252852242,-0.0016444792482379867
2017-10-24,5900.59,1276.45,0.004171170840894863,0.0012157816299317235
2017-10-25,5669.622533,1275.0,-0.03914311399368545,-0.0011359630224450981
2017-10-26,5893.138417,1273.75,0.039423415350674174,-0.000980392156862745
2017-10-27,5889.82,1266.45,-0.0005630984316315625,-0.005731108930323811
2017-10-28,5776.69695,1268.3,-0.019206537721016968,0.0014607761854000623
2017-10-29,6155.43402,1270.15,0.06556291134503778,0.0014586454308918525
2017-10-30,6136.49,1272.0,-0.003077609139899433,0.0014565208833601613
2017-10-31,6388.645167,1270.15,0.04109110696831575,-0.001454402515723199
2017-11-01,6665.306683,1277.05,0.043305193631518545,0.0054324292406407616
2017-11-02,6751.98,1279.2,0.013003650262794634,0.0016835675971967354
2017-11-03,7197.72006,1267.2,0.06601619969253465,-0.009380863039399624
2017-11-04,7437.543317,1268.4333333333334,0.033319336540020984,0.0009732744107744227
2017-11-05,7365.99,1269.6666666666667,-0.009620558018996729,0.0009723280687462342
2017-11-06,6989.071667,1270.9,-0.051170084808695046,0.0009713835652402324
2017-11-07,7092.127233,1275.6,0.014745243847847925,0.003698166653552457
2017-11-08,7128.64,1284.0,0.005148351940177349,0.006585136406397061
2017-11-09,7158.03706,1284.8,0.0041237964043631505,0.0006230529595015222
2017-11-10,6719.39785,1284.3,-0.061279259428701445,-0.0003891656288916563
2017-11-11,6569.22,1282.1833333333334,-0.022349897022394653,-0.0016481092164342915
2017-11-12,5716.301583,1280.0666666666666,-0.12983556906299376,-0.0016508299645137496
2017-11-13,6550.227533,1277.95,0.14588557617044814,-0.0016535597104316655
2017-11-14,6493.63,1274.6,-0.008640544578774117,-0.002621385813216586
2017-11-15,7301.42992,1282.2,0.1243988216144128,0.005962654950572836
2017-11-16,7815.0307,1280.0,0.07034249258397329,-0.0017158009670878531
2017-11-17,7868.77,1284.35,0.0068764029295496154,0.003398437499999929
2017-11-18,7817.140383,1284.9666666666667,-0.006561332584381105,0.00048013911057483394
2017-11-19,8007.654067,1285.5833333333333,0.024371275769117844,0.0004799086876442143
2017-11-20,8049.72,1286.2,0.005253215567010565,0.0004796784857717933
2017-11-21,8059.8,1283.3,0.0012522174684336757,-0.00225470377857261
2017-11-22,8268.035,1286.95,0.025836249038437637,0.002844229720252545
2017-11-23,8236.72,1290.35,-0.0037874779194815348,0.002641905279925299
2017-11-24,8250.978333,1290.5,0.0017310692848609358,0.00011624752974006352
2017-11-25,8707.407267,1291.9666666666667,0.05531815932354375,0.0011365103964871733
2017-11-26,8768.8,1293.4333333333334,0.007050632997570891,0.0011352202069197066
2017-11-27,9718.29505,1294.9,0.10828107038591386,0.0011339329433291475
2017-11-28,9952.50882,1291.85,0.024100294217759777,-0.0023553942389375098
2017-11-29,9919.0,1283.85,-0.0033668716708556614,-0.00619266942756512
2017-11-30,10147.372,1280.2,0.023023691904425787,-0.0028430112552088357
2017-12-01,10883.912,1275.5,0.07258431049930966,-0.0036713013591626663
2017-12-02,10879.88,1274.8166666666666,-0.00037045503491768973,-0.0005357376192343347
2017-12-03,11332.622,1274.1333333333334,0.04161277514090231,-0.0005360247878778648
2017-12-04,11584.83,1273.45,0.02225504389010774,-0.0005363122645458826
2017-12-05,11591.22,1266.3,0.0005515834069208973,-0.0056146688130669364
2017-12-06,13540.98,1263.7,0.16821007624736656,-0.002053225933822877
2017-12-07,16501.97167,1255.0,0.21866893459705275,-0.006884545382606667
2017-12-08,16860.88,1250.65,0.021749421049636432,-0.003466135458167258
2017-12-09,15142.83415,1249.4833333333333,-0.10189538446391887,-0.000932848252242228
2017-12-10,14869.805,1248.3166666666668,-0.018030254263862507,-0.0009337192706317398
2017-12-11,15068.95,1247.15,0.013392576432575978,-0.0009345919171151088
2017-12-12,17276.39333,1240.9,0.14648952514939648,-0.005011426051397185
2017-12-13,16808.36667,1242.65,-0.0270905304747423,0.0014102667418808927
2017-12-14,16252.31,1251.0,-0.03308213587418128,0.006719510723051469
2017-12-15,17771.9,1254.6,0.093499939393231,0.002877697841726546
2017-12-16,19498.68333,1256.6,0.09716368705653297,0.0015941335883947075
2017-12-17,19279.9,1258.6,-0.011220415568439225,0.0015915963711602738
2017-12-18,18961.85667,1260.6,-0.016496108900979797,0.0015890672175433022
2017-12-19,17737.11167,1260.35,-0.06458993026446089,-0.0001983182611454863
2017-12-20,17382.94,1264.55,-0.019967832225978185,0.003332407664537665
2017-12-21,16047.51,1264.55,-0.07682417358628624,0.0
2017-12-22,15190.945,1267.025,-0.05337681671486732,0.001957217982681694
2017-12-23,13776.61,1269.5,-0.0931038194134729,0.0019533947633234615
2017-12-24,13949.175,1271.975,0.012525940706748517,0.001949586451358731
2017-12-25,14119.02833,1274.45,0.012176586070502373,0.0019457929597673984
2017-12-26,13740.94,1276.9250000000002,-0.026778636685404165,0.0019420142022049797
2017-12-27,15589.32167,1279.4,0.13451639189167544,0.0019382500929967764
2017-12-28,14380.58167,1291.0,-0.07753640765050683,0.009066750039080747
2017-12-29,14214.01,1295.21,-0.011583096833106012,0.0032610379550736144
2017-12-30,13215.574,1299.42,-0.0702430911473961,0.0032504381528864327
2017-12-31,14165.575,1303.6299999999999,0.07188495936688033,0.003239907035446437
2018-01-01,13796.0,1307.84,-0.026089657497136595,0.0032294439373135296
2018-01-02,15005.85667,1312.05,0.08769619237460127,0.0032190482016149044
2018-01-03,15053.26167,1314.9,0.003159099879633907,0.002172173316565784
2018-01-04,15039.24,1314.5,-0.00093147055484621,-0.00030420564301474707
2018-01-05,17174.12,1317.15,0.1419539817171612,0.0020159756561430892
2018-01-06,17319.198,1318.0833333333335,0.008447477949379726,0.0007086006402713388
2018-01-07,17155.95,1319.0166666666667,-0.009425840619178763,0.0007080988809507491
2018-01-08,15265.90667,1319.95,-0.11016838647816066,0.0007075978317181188
2018-01-09,14714.25333,1311.0,-0.03613629717022243,-0.006780559869692068
2018-01-10,14437.42,1319.75,-0.01881395703821279,0.006674294431731503
2018-01-11,13296.794,1323.05,-0.07900483604411315,0.0025004735745405983
2018-01-12,13912.882,1326.8,0.046333574845184466,0.0028343600015116586
2018-01-13,13791.19,1330.95,-0.00874671401654949,0.0031278263491107106
2018-01-14,13852.92,1335.1,0.004476045939472922,0.0031180735564821094
2018-01-15,14012.196,1339.25,0.011497648149271044,0.003108381394652154
2018-01-16,13554.14,1333.85,-0.03268980822135235,-0.004032107522867344
2018-01-17,11116.94667,1335.65,-0.17981172763450873,0.001349477077632554
2018-01-18,11345.42333,1332.2,0.020552105428063575,-0.0025830120166211545
2018-01-19,11174.82,1334.95,-0.015037193856740814,0.0020642546164239602
2018-01-20,12950.79333,1334.1666666666667,0.15892634780694462,-0.0005867885189207858
2018-01-21,11505.228,1333.3833333333332,-0.11161982846652385,-0.0005871330418489921
2018-01-22,11513.42,1332.6,0.000712024133724331,-0.0005874779695761182
2018-01-23,11223.064,1333.4,-0.025218918444736643,0.0006003301816000164
2018-01-24,11282.25833,1353.7,0.005274346649007816,0.015224238788060562
2018-01-25,11392.03,1354.95,0.009729583102002955,0.000923395139247987
2018-01-26,10969.815,1353.15,-0.037062314618202384,-0.0013284623048820654
2018-01-27,11524.77667,1350.05,0.05058988415027954,-0.0022909507445590927
2018-01-28,11431.37,1346.95,-0.008104857271824122,-0.002296211251435065
2018-01-29,11212.655,1343.85,-0.019132877336662198,-0.0023014959723821494
2018-01-30,10184.06167,1344.9,-0.09173503777651247,0.0007813372028129494
2018-01-31,10082.52,1345.05,-0.009970645631410313,0.00011153245594457845
2018-02-01,9083.258333,1341.35,-0.09910832480371977,-0.0027508271067990375
2018-02-02,8901.901667,1331.15,-0.01996603634415202,-0.007604279270883676
2018-02-03,8852.73,1331.9666666666667,-0.005523726147445942,0.0006135046138050602
2018-02-04,8400.648333,1332.7833333333333,-0.051066921390350815,0.0006131284566680392
2018-02-05,6838.816667,1333.6,-0.18591799157509137,0.0006127527605136664
2018-02-06,6925.46,1331.4,0.012669345768265495,-0.0016496700659866664
2018-02-07,8099.958333,1324.65,0.16959138208869873,-0.005069851284362325
2018-02-08,8240.536667,1315.45,0.017355439154207897,-0.006945230815687197
2018-02-09,8245.08,1314.1,0.0005513394556199018,-0.0010262647763123922
2018-02-10,8319.876566,1316.8333333333333,0.009071660432646001,0.0020800040585445163
2018-02-11,8343.455,1319.5666666666666,0.002833988438765391,0.0020756866219466008
2018-02-12,8068.02,1322.3,-0.033012103499089944,0.0020713870715133873
2018-02-13,8597.7675,1325.35,0.06566016197282598,0.00230658700748692
2018-02-14,9334.633333,1336.25,0.08570432184866593,0.008224242652884213
2018-02-15,9471.64,1352.45,0.014677241420469157,0.01212347988774559
2018-02-16,10127.16167,1352.1,0.06920888779556657,-0.00025878960405200665
2018-02-17,10841.99167,1350.2666666666667,0.07058542396114428,-0.0013559154894854358
2018-02-18,11085.83,1348.4333333333332,0.022490178688728,-0.0013577564925447948
2018-02-19,11110.965,1346.6,0.002267308807730248,-0.001359602501668547
2018-02-20,11390.39167,1339.85,0.025148731005812792,-0.005012624387345908
2018-02-21,11245.98,1330.5,-0.012678376142266697,-0.006978393103705571
2018-02-22,9931.071667,1328.35,-0.11692252102529077,-0.0016159338594514024
2018-02-23,10162.11667,1327.95,0.023264861109374497,-0.00030112545639316714
2018-02-24,10171.3,1329.8,0.0009036827954465752,0.0013931247411422937
2018-02-25,9696.593333,1331.65,-0.04667118922851539,0.0013911866446083144
2018-02-26,10348.60333,1333.5,0.06724114073971128,0.0013892539330904584
2018-02-27,10319.46,1325.75,-0.0028161607002092706,-0.005811773528308962
2018-02-28,10370.165,1317.85,0.0049135322972327766,-0.005958891193664033
2018-03-01,11009.38167,1307.75,0.061639971012997355,-0.007663998178851849
2018-03-02,10931.12,1322.3,-0.007108634467025418,0.011125979736188075
2018-03-03,11326.94833,1321.6666666666667,0.03621114121883196,-0.00047896342231960377
2018-03-04,11430.18167,1321.0333333333333,0.009113958763860688,-0.0004791929382094119
2018-03-05,11516.83,1320.4,0.007580660789269851,-0.0004794226741691192
2018-03-06,10763.19833,1331.4,-0.06543742245044866,0.008330808845804302
2018-03-07,10118.058,1329.4,-0.059939463179993116,-0.0015021781583295778
2018-03-08,9920.46,1321.0,-0.019529241678591065,-0.0063186399879645635
2018-03-09,9089.278333,1320.6,-0.08378458932347885,-0.00030280090840279405
2018-03-10,8746.002,1320.1166666666666,-0.0377671714324869,-0.0003659952546822267
2018-03-11,8777.37,1319.6333333333334,0.0035865530330315945,-0.00036612925625244323
2018-03-12,9182.843333,1319.15,0.04619531055430042,-0.00036626335598273393
2018-03-13,9154.7,1322.75,-0.003064773292914893,0.002729030057233756
2018-03-14,9153.54,1323.55,-0.00012671086982641205,0.0006048006048005705
2018-03-15,8358.121667,1318.75,-0.08689734605409506,-0.0036266102527293675
2018-03-16,8530.402,1310.1,0.020612326532671497,-0.006559241706161206
2018-03-17,8297.89,1310.8666666666666,-0.027256863158383465,0.0005851970587486845
2018-03-18,8171.415,1311.6333333333334,-0.015241826536625511,0.000584854803438091
2018-03-19,8412.033333,1312.4,0.029446348398655488,0.0005845129482324721
2018-03-20,8605.64,1311.0,0.023015442204739067,-0.0010667479427004655
2018-03-21,8947.753333,1321.35,0.039754548528639494,0.007894736842105194
2018-03-22,8690.408333,1329.15,-0.028760850955836373,0.00590305369508471
2018-03-23,8725.37,1346.6,0.004023017752484865,0.013128691268855897
2018-03-24,8662.378333,1348.5333333333333,-0.007219369149961575,0.0014357146393386261
2018-03-25,8617.296667,1350.4666666666667,-0.005204305823062235,0.001433656317975129
2018-03-26,8457.96,1352.4,-0.018490330918997173,0.0014316038900133736
2018-03-27,7876.195,1341.45,-0.06878313446741288,-0.008096716947648658
2018-03-28,7960.38,1332.45,0.010688536787116166,-0.006709158000670915
2018-03-29,7950.61,1323.85,-0.0012273283436218417,-0.006454275957822159
2018-03-30,6882.531667,1325.77,-0.13433916806383403,0.0014503153680553483
2018-03-31,6935.48,1327.69,0.007693147748796165,0.0014482149995852017
2018-04-01,6937.56,1329.61,0.00029990714413434067,0.001446120705887553
2018-04-02,7035.848333,1331.53,0.014167565109346731,0.0014440324606464097
2018-04-03,7410.435,1333.45,0.05323973020326339,0.001441950237696539
2018-04-04,7426.48,1337.3,0.0021651900327037702,0.002887247365855419
2018-04-05,6826.51,1327.7,-0.08078793721924779,-0.007178643535481873
2018-04-06,6603.876667,1331.2,-0.03261305308276114,0.002636137681705204
2018-04-07,6634.68,1331.45,0.004664431901632278,0.00018780048076923075
2018-04-08,7017.656667,1331.7,0.057723457197634234,0.00018776521837094896
2018-04-09,6699.273333,1331.95,-0.0453688957878452,0.00018772996921228503
2018-04-10,6784.41,1338.95,0.012708343542369651,0.005255452532001952
2018-04-11,6926.266667,1350.75,0.020909212002222746,0.008812875760857354
2018-04-12,7847.845,1341.35,0.13305556619568723,-0.006959096798075211
2018-04-13,7941.46,1343.7,0.01192875241547199,0.0017519663026056857
2018-04-14,8036.511051,1345.5833333333333,0.01196896427105348,0.0014016025402494693
2018-04-15,8340.748333,1347.4666666666667,0.03785688591346393,0.0013996408001487133
2018-04-16,8368.1,1349.35,0.0032792821348876463,0.0013976845438352552
2018-04-17,7895.416926,1342.1,-0.05648630800301149,-0.0053729573498351064
2018-04-18,8164.937426,1351.45,0.03413632269531659,0.006966693987035345
2018-04-19,8175.96,1348.6,0.001349988790471304,-0.0021088460542381415
2018-04-20,8852.718333,1336.75,0.08277417367501806,-0.00878689010826035
2018-04-21,8807.205,1332.6,-0.005141170348811636,-0.003104544604451162
2018-04-22,8930.6,1328.45,0.014010687840239944,-0.003114212817049275
2018-04-23,8933.861667,1324.3,0.00036522372516951284,-0.0031239414355076147
2018-04-24,9555.542,1328.85,0.06958696655180706,0.003435777391829612
2018-04-25,9658.11,1321.65,0.010733875692242378,-0.005418218760582322
2018-04-26,9258.398333,1320.7,-0.041386116641868996,-0.0007187984716074947
2018-04-27,9010.32,1321.5,-0.026794951359541973,0.0006057393806314489
2018-04-28,8928.55,1318.7333333333333,-0.009075149384261651,-0.0020935805271786994
2018-04-29,9334.281667,1315.9666666666667,0.04544205576493384,-0.0020979728021839022
2018-04-30,9259.57,1313.2,-0.008004008199595247,-0.0021023835456825033
2018-05-01,9239.55,1307.1,-0.002162087440345549,-0.004645141638745154
2018-05-02,9221.426,1304.2,-0.001961567392351337,-0.0022186519776603657
2018-05-03,9639.268333,1315.05,0.045312116911202294,0.008319276184634189
2018-05-04,9753.35,1309.4,0.011835096094320999,-0.004296414584996665
2018-05-05,9803.306667,1308.7,0.005122000850989699,-0.0005345959981671341
2018-05-06,9630.136277,1308.0,-0.017664487696067818,-0.0005348819439138423
2018-05-07,9631.44,1307.3,0.00013537949645786725,-0.0005351681957186892
2018-05-08,9228.608333,1306.6,-0.04182465623001341,-0.0005354547540733156
2018-05-09,9322.041667,1313.85,0.010124314590954846,0.005548752487371805
2018-05-10,9310.37,1318.8,-0.001252050507488759,0.0037675533736728287
2018-05-11,8468.788,1324.35,-0.09039189634783583,0.004208371246587773
2018-05-12,8484.346667,1322.85,0.0018371775276461437,-0.0011326311020500625
2018-05-13,8463.52,1321.35,-0.0024547166467165952,-0.0011339154099104208
2018-05-14,8652.038333,1319.85,0.022274223136472766,-0.0011352026336701102
2018-05-15,8511.458,1295.0,-0.0162482327966357,-0.018827897109519955
2018-05-16,8471.06,1291.25,-0.0047463078593586484,-0.0028957528957528956
2018-05-17,8106.118333,1289.5,-0.04308099187114708,-0.0013552758954501452
2018-05-18,8240.055,1288.3,0.016522910411354827,-0.0009305932531989496
2018-05-19,8239.08,1288.3166666666666,-0.00011832445293148695,1.2936945328457276e-05
2018-05-20,8507.406667,1288.3333333333333,0.032567552081057514,1.2936777966068003e-05
2018-05-21,8385.556187,1288.35,-0.014322870031904538,1.2936610608008933e-05
2018-05-22,8396.63,1293.05,0.0013205818139012207,0.003648076997710285
2018-05-23,7555.74,1289.0,-0.10014613005455754,-0.003132129461351034
2018-05-24,7566.193333,1304.85,0.0013834955940781955,0.0122963537626066
2018-05-25,7576.78,1303.5,0.001399206514301685,-0.0010346016783537642
2018-05-26,7342.908333,1301.5,-0.030866894247952224,-0.0015343306482546988
2018-05-27,7361.831667,1299.5,0.0025770897772148544,-0.001536688436419516
2018-05-28,7344.56,1297.5,-0.0023461100146342125,-0.0015390534821085034
2018-05-29,7459.876667,1295.5,0.015700963298005605,-0.0015414258188824663
2018-05-30,7385.395,1300.7,-0.009984302733781378,0.0040138942493246205
2018-05-31,7386.72,1305.35,0.0001794081426924109,0.0035749980779579177
2018-06-01,7535.146667,1294.6,0.02009371778001599,-0.008235339181062552
2018-06-02,7645.146667,1294.8833333333332,0.014598255994371343,0.0002188578196611332
2018-06-03,7637.14,1295.1666666666667,-0.001047287560166784,0.00021880993139680312
2018-06-04,7500.273333,1295.45,-0.017921193928617286,0.000218762064084393
2018-06-05,7615.722142,1292.05,0.01539261355876769,-0.002624570612528535
2018-06-06,7619.43,1300.1,0.00048686886560004303,0.006230409039897802
2018-06-07,7676.271667,1297.25,0.007460094390262748,-0.0021921390662256054
2018-06-08,7620.153333,1298.25,-0.007310623755181876,0.0007708614376565812
2018-06-09,7615.54,1298.7,-0.0006054120958461084,0.0003466204506066208
2018-06-10,6776.888333,1299.1499999999999,-0.1101237295057212,0.0003465003465002064
2018-06-11,6875.678333,1299.6,0.014577486767627984,0.0003463803255975411
2018-06-12,6879.31,1298.65,0.0005281903579709772,-0.0007309941520466437
2018-06-13,6315.7,1296.15,-0.08192827478337225,-0.0019250760405035998
2018-06-14,6647.013333,1302.75,0.052458687556407056,0.005092003240365628
2018-06-15,6637.41,1285.25,-0.0014447590998987426,-0.013433122241412397
2018-06-16,6509.426667,1284.0166666666667,-0.01928211953156429,-0.0009596057835700047
2018-06-17,6464.411667,1282.7833333333333,-0.006915355576276196,-0.0009605275113251504
2018-06-18,6445.79,1281.55,-0.0028806437397948504,-0.0009614510114724611
2018-06-19,6737.0,1276.15,0.04517832569785861,-0.004213647536186542
2018-06-20,6714.718333,1274.2,-0.003307357429122784,-0.0015280335383771855
2018-06-21,6760.83,1266.15,0.006867252610341195,-0.006317689530685885
2018-06-22,6332.573333,1269.15,-0.06334380053928285,0.0023693875133278045
2018-06-23,6141.605833,1269.0,-0.030156381925313055,-0.00011818933932166484
2018-06-24,6170.46,1268.8500000000001,0.004698146996826394,-0.00011820330969256389
2018-06-25,6211.4475,1268.7,0.006642535564609475,-0.0001182172833668999
2018-06-26,6218.595,1260.3,0.0011506979653293434,-0.006620950579333247
2018-06-27,6097.46,1254.6,-0.019479480493584195,-0.004522732682694632
2018-06-28,6107.896154,1251.55,0.0017115575993938439,-0.0024310537223018926
2018-06-29,5908.7025,1250.45,-0.0326124821014761,-0.0008789101514121762
2018-06-30,6223.28,1249.5666666666666,0.05323969179358741,-0.0007064123582177931
2018-07-01,6374.754167,1248.6833333333334,0.0243399247663612,-0.0007069117293994282
2018-07-02,6466.069167,1247.8,0.014324473949553575,-0.0007074118071035673
2018-07-03,6626.44,1251.75,0.02480190496854918,0.003165571405674023
2018-07-04,6593.289167,1255.65,-0.005002811917107782,0.0031156381066507616
2018-07-05,6603.376667,1255.5,0.0015299647481699092,-0.00011946004061648623
2018-07-06,6555.51,1255.35,-0.007248816690892583,-0.00011947431302277257
2018-07-07,6594.281667,1257.5833333333333,0.0059143631845577195,0.0017790523227254143
2018-07-08,6753.559167,1259.8166666666666,0.02415388180900404,0.0017758929163077452
2018-07-09,6724.04,1262.05,-0.004370905217539257,0.0017727447115321133
2018-07-10,6510.791667,1254.0,-0.03171431654184085,-0.006378511152489961
2018-07-11,6377.363333,1251.4,-0.020493411680837948,-0.0020733652312598955
2018-07-12,6403.18,1245.9,0.004048172520830099,-0.004395077513185232
2018-07-13,6244.3575,1241.7,-0.02480369129088987,-0.0033710570671803878
2018-07-14,6241.0,1241.5,-0.0005376854223993538,-0.0001610695014899295
2018-07-15,6248.84,1241.3,0.0012562089408748832,-0.00016109544905360088
2018-07-16,6514.390833,1241.1,0.04249602054141252,-0.00016112140497868805
2018-07-17,6869.910833,1232.8,0.0545745579462379,-0.006687615824671626
2018-07-18,7321.62,1224.5,0.06575182385631409,-0.006732641142115473
2018-07-19,7396.401667,1217.55,0.010213814292465356,-0.005675786035116411
2018-07-20,7428.045,1228.75,0.004278206406931737,0.009198800870600835
2018-07-21,7334.99,1227.4833333333333,-0.01252752238307661,-0.0010308579179382719
2018-07-22,7451.289167,1226.2166666666667,0.015855395440211934,-0.001031921682575447
2018-07-23,7689.884167,1224.95,0.03202063356454896,-0.0010329876449240766
2018-07-24,7715.1,1228.35,0.0032790913949276657,0.0027756234948364124
2018-07-25,8251.165,1231.5,0.0694825731357987,0.0025644156795702295
2018-07-26,8187.324167,1228.25,-0.007737190202838157,-0.002639058059277304
2018-07-27,7939.81,1223.95,-0.03023138719700817,-0.003500915937309143
2018-07-28,8182.251667,1223.9,0.0305349456725035,-4.085134196654645e-05
2018-07-29,8206.341667,1223.85,0.00294417734633585,-4.085301086704951e-05
2018-07-30,8220.91,1223.8,0.0017752530410210198,-4.08546799035458e-05
2018-07-31,7916.800833,1220.95,-0.03699215378832752,-0.002328811897368777
2018-08-01,7570.869167,1219.0,-0.04369589096621403,-0.0015971169990581476
2018-08-02,7607.7,1215.45,0.004864809071135278,-0.0029122231337161235
2018-08-03,7394.499167,1216.3,-0.028024348094693518,0.0006993294664526793
2018-08-04,7247.769167,1214.0833333333333,-0.019843128883538567,-0.0018224670448628603
2018-08-05,7011.28,1211.8666666666668,-0.032629235500043985,-0.001825794495160796
2018-08-06,6988.079167,1209.65,-0.003309072380506823,-0.0018291341181648395
2018-08-07,6993.513333,1212.35,0.0007776337202448875,0.0022320505931466275
2018-08-08,6718.23,1209.55,-0.039362666501403853,-0.0023095640697817915
2018-08-09,6396.7725,1214.35,-0.047848540463782806,0.003968418006696668
2018-08-10,6396.494667,1214.4,-4.343330953228375e-05,4.117429077299123e-05
2018-08-11,6138.96,1209.7166666666667,-0.04026184346383352,-0.0038564997804128734
2018-08-12,6311.131667,1205.0333333333333,0.028045738529001593,-0.0038714299491616993
2018-08-13,6347.07,1200.35,0.0056944356252170165,-0.00388647616940062
2018-08-14,6252.13,1197.0,-0.014958083020984423,-0.002790852667971766
2018-08-15,6362.676923,1182.0,0.01768148183099198,-0.012531328320802004
2018-08-16,6342.629231,1180.4,-0.0031508266477480703,-0.0013536379018611751
2018-08-17,6312.75,1178.4,-0.004710858842885419,-0.0016943409013893593
2018-08-18,6436.720833,1180.3833333333334,0.019638166092432033,0.0016830730934600715
2018-08-19,6404.063333,1182.3666666666666,-0.0050736237980946244,0.0016802451181111681
2018-08-20,6486.58,1184.35,0.012885048555780713,0.001677426630204969
2018-08-21,6401.246154,1190.95,-0.013155444934002131,0.005572676995820608
2018-08-22,6575.229167,1196.65,0.027179553607898956,0.004786095134136651
2018-08-23,6354.57,1192.35,-0.03355915990083706,-0.0035933648100949997
2018-08-24,6543.645714,1197.7,0.02975428927527756,0.0044869375602802335
2018-08-25,6719.429231,1201.3375,0.02686323873309866,0.0030370710528513363
2018-08-26,6738.27,1204.975,0.002803924016801713,0.003027875180787928
2018-08-27,6719.266154,1208.6125,-0.0028202856222740436,0.003018734828523451
2018-08-28,7000.04,1212.25,0.04178638553152929,0.0030096494947719353
2018-08-29,7078.19,1204.2,0.01116422191873184,-0.0066405444421529835
2018-08-30,6932.6625,1197.3,-0.02055998779348947,-0.0057299451918286755
2018-08-31,6981.946154,1202.45,0.007108907147867048,0.004301344692224247
2018-09-01,7018.78,1201.65,0.0052755843696813964,-0.0006653083288286036
2018-09-02,7247.935385,1200.85,0.0326488912603045,-0.0006657512586861247
2018-09-03,7260.949231,1200.05,0.0017955245609574141,-0.0006661947786983841
2018-09-04,7265.08,1190.85,0.0005689020634332993,-0.007666347235531891
2018-09-05,7113.069231,1196.7,-0.020923481778590124,0.004912457488348773
2018-09-06,6433.271667,1205.15,-0.09557021616453888,0.0070610846494526995
2018-09-07,6501.19,1198.9,0.010557355031094418,-0.005186076422022155
2018-09-08,6366.1075,1198.1333333333334,-0.020778119082813996,-0.0006394750743737188
2018-09-09,6286.425833,1197.3666666666666,-0.012516544371894416,-0.0006398842644114836
2018-09-10,6240.98,1196.6,-0.007229200535769794,-0.0006402939784527031
2018-09-11,6296.320833,1189.85,0.008867330611538606,-0.005640982784556243
2018-09-12,6273.1375,1195.6,-0.003682044421639457,0.004832541917048368
2018-09-13,6326.04,1209.8,0.00843318036628404,0.011876881900301143
2018-09-14,6499.0625,1201.95,0.027350838755366712,-0.0064886758141840875
2018-09-15,6518.655,1201.9333333333334,0.0030146655767658405,-1.3866356060278305e-05
2018-09-16,6522.39,1201.9166666666667,0.0005729709579661114,-1.3866548338774896e-05
2018-09-17,6400.600833,1201.9,-0.018672475426952374,-1.3866740622604041e-05
2018-09-18,6296.631667,1200.2,-0.016243657230421257,-0.0014144271570014522
2018-09-19,6342.39,1203.3,0.007267112866044778,0.002582902849525003
