Date,Value,USD (PM),Bitcoin % Change,Gold % Change,Bitcoin % Naive Prediction (1 Days),Bitcoin % Naive Prediction (3 Days),Bitcoin % Naive Prediction (5 Days),Bitcoin % Naive Prediction (10 Days),30-day Bitcoin SMA,30-day Gold SMA,30-day Bitcoin rolling standard deviation,30-day Gold rolling standard deviation,30-day Bitcoin upper bolling bands,30-day Bitcoin lower bolling bands,30-day Gold upper bolling bands,20-day Gold lower bolling bands,Bitcoin KAMA,Gold KAMA,Bitcoin PSY,Gold PSY,Bitcoin MACD Histogram,Gold MACD Histogram,Bitcoin Momentum,Gold Momentum,Bitcoin RSI,Gold RSI,RAT
2017-04-13,1180.023713,1284.15,-0.032045449474608,0.0077297339715923,0.0059914663434028,0.0132920295000076,0.0219916775822639,0.0223421603441238,1097.5510273433333,1248.0683333333334,95.45978666531774,95.45978666531774,1288.4706006739689,906.6314540126979,1438.987906663969,1057.1487600026978,1182.8262528369269,1256.988909416727,0.5,0.6333333333333333,13.994070860508955,1.8344131234477015,100.03371300000003,36.90000000000009,56.467983403101265,69.27050356103057,91.89142335396954
2017-04-14,1185.260057,1283.11,0.004437490486261,-0.0008098742358758,0.0054385289549827,0.010795421898365,0.0102953510358929,0.019888125360012,1095.1463750766666,1250.8786666666665,92.14538444673379,92.14538444673379,1279.4371439701342,910.855606183199,1435.1694355601342,1066.5878977731988,1182.9407765533297,1258.5817339589564,0.5,0.6333333333333333,10.645728937280829,2.411641053693266,43.659693999999945,25.45999999999981,57.10099999171726,68.43714909099653,92.37400199515241
2017-04-15,1170.36,1282.0700000000002,-0.0125711289366431,-0.0008105306637778,0.0072705149650573,0.0075530707836151,-0.0038713100366294,0.0232841745018959,1092.2583750766667,1252.6359999999997,88.16963695128864,88.16963695128864,1268.597648979244,915.9191011740894,1428.975273902577,1076.2967260974224,1182.4865437595633,1261.6725752711409,0.5,0.6,6.864223307356195,2.513407171111947,37.28068599999983,36.27000000000021,54.665092259465744,67.56182778800067,91.28674721349066
2017-04-16,1186.927413,1281.03,0.0141558264123859,-0.000811188156653,-0.0010555386543273,0.0046062096953392,0.012325806543231,0.0158296227455139,1095.4502259100002,1254.3503333333333,89.84624230977815,89.84624230977815,1275.1427105295566,915.7577412904438,1434.0428179528897,1074.657848713777,1182.720263396848,1263.639460895421,0.5333333333333333,0.5666666666666667,5.001987299857259,2.3060997240881385,53.397412999999915,28.529999999999973,56.8683468147547,66.643874650217,92.65414650710755
2017-04-17,1205.634875,1279.99,0.0157612519477634,-0.0008118467170948,0.0002754926681518,0.0056580603122711,0.0188580676913261,0.0127792358398437,1103.8969763266666,1255.9988888888888,87.80600544534127,87.80600544534127,1279.5089872173492,928.2849654359841,1431.6108997795714,1080.3868779982063,1183.065937615134,1264.3859896179006,0.5666666666666667,0.5333333333333333,4.565506184756803,1.9106822858069314,15.180624999999964,13.539999999999964,59.27512756612058,65.68280362125985,94.19096047625372
2017-04-18,1176.97,1278.95,-0.0237757513442865,-0.0008125063477058,0.001017116010189,0.0068850666284561,0.0161527208983898,0.0203192010521888,1110.8729763266667,1257.5816666666665,84.8760419233112,84.8760419233112,1280.625060173289,941.1208924800443,1427.3337505132888,1087.8295828200442,1183.0280799208808,1265.526860841841,0.5333333333333333,0.5,2.011944087028567,1.4137347533919442,-4.179838000000018,17.966666666666924,54.277328909186416,64.67832956248178,92.02627155088157
2017-04-19,1217.930088,1279.05,0.0348013016474506,7.818913952844837e-05,0.0026647597551345,0.0088455006480216,0.0179041009396314,0.0179779157042503,1116.5011629933333,1259.1366666666665,86.22493550851107,86.22493550851107,1288.9510340103554,944.0512919763112,1431.5865376836887,1086.6867956496444,1183.9194207059325,1267.4832459577917,0.5333333333333333,0.5,2.70401544329021,0.948730885034804,33.900088000000096,23.533333333333076,59.52844545292139,64.73417560824831,95.22146030256832
2017-04-20,1241.686325,1282.1,0.0195054192634411,0.002384582307181,0.002481535077095,0.0092849880456924,0.0152180325239896,0.016927033662796,1120.60303906,1260.4866666666667,89.20520253858014,89.20520253858014,1299.0134441371601,942.1926339828397,1438.897071743827,1082.0762615895064,1185.3965010608745,1271.4226043916385,0.5333333333333333,0.5,4.290034868406263,0.7142247162857398,33.941449999999804,32.049999999999955,62.237293408808334,66.4751887826276,96.84785313158099
2017-04-21,1236.63,1281.85,-0.0040721435826393,-0.0001949925902815,0.0035869628190994,0.0026419162750244,0.0003709038719534,0.0119703635573387,1124.7240390599998,1261.5800000000002,91.6636367698827,91.6636367698827,1308.0513125997652,941.3967655202343,1444.9072735397656,1078.2527264602347,1185.8549608647745,1274.0499625192792,0.5333333333333333,0.4666666666666667,4.504693612699462,0.42425708783807536,10.012962000000016,28.949999999999818,61.2968878595678,66.18675643286498,96.4722861489254
2017-04-22,1261.311225,1277.7,0.0199584556415417,-0.0032375082888012,-0.0009568557143211,0.0027742832899093,0.0088374204933643,0.0162185803055763,1132.14144656,1262.5866666666666,93.45571277803784,93.45571277803784,1319.0528721160758,945.2300210039244,1449.4980922227423,1075.6752411105908,1188.3366680170345,1274.1377736862567,0.5666666666666667,0.4666666666666667,5.736071144553414,-0.13512798346011756,42.221225000000004,3.400000000000091,64.14483925451741,61.4224030808695,98.71732214134774
2017-04-23,1257.988113,1273.55,-0.0026346487164575,-0.0032480237927526,0.0017300620675086,0.0050047039985656,0.0065114949829876,0.0122511088848114,1142.6770598500002,1263.4550000000002,88.98047807648125,88.98047807648125,1320.6380160029628,964.7161036970377,1441.4159561529627,1085.4940438470376,1195.5885457693187,1274.0228418243669,0.5666666666666667,0.4666666666666667,5.739912439830636,-0.8337468146685367,77.96440000000007,-10.600000000000136,63.46766234933402,57.00345661516889,98.7780701974795
2017-04-24,1240.84,1269.4,-0.0136313792020705,-0.0032586078285107,0.0007366091012954,0.0060315281152725,0.0077864555642008,0.0112754628062248,1153.1073931833334,1264.0733333333333,80.91377837234846,80.91377837234846,1314.9349499280304,991.2798364386365,1425.9008900780302,1102.2457765886363,1198.1353882993321,1272.970640587862,0.5666666666666667,0.43333333333333335,4.078794748692339,-1.5811116379973154,55.57994299999996,-13.709999999999809,59.95052407685741,52.90453580427186,97.75011816606269
2017-04-25,1279.414688,1267.8,0.031087560039973,-0.0012604380022058,0.0004340335726737,0.0052039474248886,0.0163234490901231,0.0113783702254295,1163.8616723666669,1264.5266666666669,75.1564062850536,75.1564062850536,1314.1744849367742,1013.5488597965597,1414.839479236774,1114.2138540965598,1209.0541316701801,1271.7681538876354,0.5666666666666667,0.4,5.00799413762973,-2.1535126898357753,109.05468800000017,-14.27000000000021,64.69072267558798,51.37083196359665,100.91612935794289
2017-04-26,1309.109875,1261.85,0.0232099781865252,-0.0046931692696009,0.0003109723329544,0.0038795471191406,0.0082414131611585,0.012295477092266,1172.9243598666665,1264.6699999999998,75.74990101209475,75.74990101209475,1324.4241618908559,1021.4245578424769,1416.1698020241893,1113.1701979758104,1223.7778710575083,1269.1091014179988,0.5666666666666667,0.36666666666666664,6.933960680840883,-2.8589421769059165,122.18246200000021,-19.180000000000064,67.84577173367448,46.02710871324951,103.74528470103421
2017-04-27,1288.02,1262.8,-0.0161100877800651,0.0007528628600864,-0.0006677061319351,0.0024923309683799,0.0133746247738599,0.0132581740617752,1181.1570265333332,1264.8549999999998,74.33001797293564,74.33001797293564,1329.8170624792044,1032.496990587462,1413.515035945871,1116.1949640541286,1228.723954303835,1267.7023726649031,0.5333333333333333,0.4,6.126931304395399,-3.163913542743674,82.38512500000002,-17.190000000000055,63.50564657019688,46.97551653762865,101.99714919227114
2017-04-28,1331.294429,1266.45,0.0335976374590457,0.0028904022806462,0.0018549785017967,0.0064530670642852,0.010822219774127,0.0199287086725235,1190.8476575,1265.3666666666666,74.32093030134962,74.32093030134962,1339.489518102699,1042.2057968973008,1414.008527269366,1116.7248060639672,1248.5713983459173,1267.5632201465805,0.5666666666666667,0.43333333333333335,7.742833844641076,-3.0223795221519163,154.324429,-12.5,68.02550821917939,50.56944072470084,105.12017284535513
2017-04-29,1334.979038,1263.7,0.0027676890398824,-0.0021714240593785,-0.0001734271645545,0.0029873251914978,0.002548640128225,0.0157007053494453,1200.7501404333334,1265.8633333333335,73.01981436583645,73.01981436583645,1346.7897691650064,1054.7105117016604,1411.9029620650062,1119.8237046016607,1262.3750202007084,1267.0454851656525,0.6,0.43333333333333335,8.248497581057137,-3.009948456963759,117.04894999999988,-15.349999999999909,68.38454884906811,47.93338217831984,105.64050312574187
2017-04-30,1333.0,1260.95,-0.0014824487453861,-0.002176149402548,-0.0009588375687599,0.0009258612990379,0.0161214508116245,0.0180806517601013,1210.6921404333334,1266.4,69.87433624860839,69.87433624860839,1350.4408129305502,1070.9434679361166,1406.148672497217,1126.6513275027833,1271.3358724305108,1265.6167745790974,0.6,0.43333333333333335,7.6515367007854564,-3.072227998678014,91.3136750000001,-21.149999999999864,67.9432491143671,45.38555906039201,105.71394583448988
2017-05-01,1417.172813,1258.2,0.0631453960990246,-0.0021808953566755,0.001194804906845,0.0051488727331161,0.0099042169749736,0.0235778540372848,1221.7002485,1266.8183333333334,75.49195078671835,75.49195078671835,1372.6841500734367,1070.7163469265633,1417.80223490677,1115.8344317598967,1303.6522968102581,1263.7771790389234,0.6,0.4,11.875336212437048,-3.171067675867901,180.5428129999998,-23.649999999999864,75.25687343591223,42.928253821345315,112.63493983468447
2017-05-02,1452.076288,1255.45,0.0246289476342078,-0.0021856620569066,-0.0007093697786331,0.0054786279797554,0.0101325139403343,0.0205062851309776,1233.4638206000002,1267.1183333333333,82.87501991822137,82.87501991822137,1399.213860436443,1067.7137807635575,1432.868373169776,1101.3682934968906,1337.557000553915,1261.7735703690428,0.6,0.36666666666666664,15.72795605183451,-3.2804136938092583,190.76506300000005,-22.25,77.54465419465669,40.563111075662775,115.66181751563185
2017-05-03,1447.55,1250.3,-0.0031171144638924,-0.0041021147795611,0.0013555660843849,0.005030944943428,0.0175174381583929,0.0237738862633705,1245.7158206,1267.22,86.49399667177444,86.49399667177444,1418.7038139435488,1072.727827256451,1440.2079933435489,1094.2320066564512,1362.2245661394184,1258.951467751801,0.6,0.3333333333333333,16.59380441264981,-3.536298450440262,189.56188699999984,-23.25,76.5561059687008,36.50666662942819,115.77621370870992
2017-05-04,1508.292125,1228.45,0.0419620220372353,-0.0174758058066063,0.0031125247478485,0.0063035860657691,0.00910862442106,0.0264636799693107,1257.9388793333333,1266.2466666666664,96.59358951468283,96.59358951468283,1451.126058362699,1064.7517003039675,1459.4338456960322,1073.0594876373007,1408.6327844168559,1249.5155011734262,0.6,0.3,19.669670074156905,-4.928311994049595,267.452125,-40.950000000000045,80.20338801653575,25.057372712329524,122.78009890512433
2017-05-05,1533.335071,1228.05,0.0166035117368262,-0.0003256135780862,0.0012478232383728,0.0078407377004623,0.0063896342180669,0.0213723853230476,1271.2807379,1265.655,105.94278223994758,105.94278223994758,1483.1663023798951,1059.395173420105,1477.5405644798952,1053.7694355201047,1447.6215308338055,1242.939416214963,0.6333333333333333,0.3,21.64642044313178,-5.5793358918970295,253.9203829999999,-39.75,81.4824821045218,24.903394840747794,124.85933561337079
2017-05-06,1518.75,1228.6333333333332,-0.0095119920465185,0.0004750078036995,0.0014822855591773,0.0057684034109115,0.0172943752259016,0.0197546556591987,1284.1214045666666,1264.8594444444445,111.85144218275126,111.85144218275126,1507.824288932169,1060.418520201164,1488.562328809947,1041.156560078942,1464.9713999558896,1239.0197001026243,0.6,0.3,20.252338081904966,-5.65632361547615,209.6401249999999,-33.2166666666667,78.30903469804497,25.621211225179486,123.61295748663828
2017-05-07,1535.868429,1229.2166666666667,0.0112713935802469,0.0004747822784124,0.0030893310904502,0.0070655867457389,0.0173035152256488,0.0229460299015045,1295.6352105333333,1263.618333333333,119.40045703484411,119.40045703484411,1534.4361246030214,1056.8342964636452,1502.4192474030212,1024.817419263645,1488.746551560719,1236.2405879635344,0.6,0.3,18.795647299985063,-5.356588856589959,247.84842900000012,-33.58333333333326,79.3267266587171,26.37905404322312,124.94692519626321
2017-05-08,1640.619225,1229.8,0.0682029749567824,0.0004745569671741,0.0010806769132614,0.0075266659259796,0.0068596461787819,0.0234559401869773,1310.9508567666667,1262.578888888889,132.91267605032021,132.91267605032021,1576.776208867307,1045.1255046660262,1528.4042409895294,996.7535367882485,1542.4064073528418,1233.8111251170635,0.6333333333333333,0.3333333333333333,22.925730765343843,-4.824235585840331,309.3247959999999,-36.65000000000009,84.209026762392,27.178109042172483,133.40536875914785
2017-05-09,1651.1,1220.4,0.0063883043915933,-0.0076435192714261,0.0022253394126892,0.0063013136386871,0.017739338800311,0.0251440107822418,1326.5198567666666,1261.4083333333333,144.39270292968294,144.39270292968294,1615.3052626260326,1037.7344509073007,1550.1937391926992,972.6229274739674,1580.9874780364491,1228.62867904625,0.6333333333333333,0.3333333333333333,24.272645409125488,-4.800105978252546,316.12096199999996,-43.299999999999955,84.60088742385096,22.870413179379824,135.29170763684036
2017-05-10,1762.88625,1222.95,0.0677041063533402,0.0020894788593903,-0.0019039362668991,0.0076196864247322,0.0192791111767292,0.0297531932592391,1345.0245692666665,1260.505,163.0172117451171,163.0172117451171,1671.0589927569008,1018.9901457764323,1586.5394234902342,934.4705765097659,1650.3463898533332,1226.8760973879118,0.6333333333333333,0.36666666666666664,30.214272740884894,-4.322224535600992,429.88625,-38.0,88.0166072235803,26.28380179470749,144.15031276830615
2017-05-11,1820.990563,1223.15,0.0329597630022924,0.0001635389836052,0.0018581971526145,0.0104136392474174,0.0117326118052005,0.0276881381869316,1364.8370200999998,1259.5133333333333,183.0216697099021,183.0216697099021,1730.880359519804,998.7936806801956,1625.5566727531375,893.4699939135292,1714.8042309013138,1225.7748727611888,0.6333333333333333,0.36666666666666664,35.229586800444935,-3.725111854209545,403.81775000000016,-35.049999999999955,89.3401617148308,26.55832672663165,148.8771257000368
2017-05-12,1829.0,1231.25,0.0043983956659307,0.0066222458406572,0.0019339844584465,0.0037961602210998,0.0179110970348119,0.0277685672044754,1385.1673534333333,1258.0783333333334,199.41435119013568,199.41435119013568,1783.9960558136047,986.338651053062,1656.9070357136047,859.249630953062,1757.4675084894945,1226.48246680706,0.6666666666666666,0.36666666666666664,36.1241612861583,-2.5719191481212764,376.923712,-24.200000000000045,89.51212192377395,36.82040672294987,148.5482233502538
2017-05-13,1771.920013,1231.9333333333334,-0.0312083034445052,0.0005549915397631,0.0034403055906295,0.0104077085852622,0.0186732150614261,0.0256608948111534,1404.8972301,1256.3377777777778,207.5333031712637,207.5333031712637,1819.9638364425273,989.8306237574725,1671.4043841203052,841.2711714352504,1760.8270287634402,1227.0084852595958,0.6666666666666666,0.36666666666666664,30.15285171656609,-1.5980909388238338,324.370013,-18.36666666666656,79.65082197105623,37.61240339887802,143.8324595216191
2017-05-14,1776.3165,1232.6166666666666,0.0024811994716151,0.000554683695005,0.0018733218312263,0.0047450065612792,0.0148604195564985,0.0222368463873863,1424.5991115333334,1254.6546666666666,213.9206224131609,213.9206224131609,1852.4403563596552,996.7578667070115,1682.4959114929884,826.8134218403447,1764.0599597254093,1227.1707190357502,0.6666666666666666,0.4,24.045725452215947,-0.7840922326431752,268.02437499999996,4.166666666666515,79.83509219704888,38.44341244750398,144.1094014089268
2017-05-15,1780.0,1233.3,0.0020736732446048,0.0005543761915708,0.0025605931878089,0.0047620236873626,0.0210697744041681,0.0233033746480941,1444.9204448666667,1253.029,217.8565263520843,217.8565263520843,1880.6334975708353,1009.2073921624981,1688.7420527041686,817.3159472958314,1767.2216754403557,1227.406091910953,0.7,0.43333333333333335,18.07331132819509,-0.11115561504758453,246.66492900000003,5.25,79.9985140471749,39.31393723671208,144.32822508716453
2017-05-16,1739.031975,1234.2,-0.0230157443820224,0.0007297494526879,-0.00046057254076,0.0054335892200469,0.0183972176164388,0.0171887651085853,1463.3239302666666,1251.4679999999998,218.62919762506974,218.62919762506974,1900.5823255168061,1026.065535016527,1688.7263952501394,814.2096047498603,1763.0848328456168,1227.6835299717998,0.6666666666666666,0.4666666666666667,9.60766723748435,0.4521700754054745,220.2819750000001,5.566666666666833,72.92018598911304,40.507279499833295,140.903579241614
2017-05-17,1807.485063,1257.4,0.0393627540977215,0.0187976016853022,0.0027966871857643,0.0085323974490165,0.0211065560579299,0.0202413871884346,1483.3856031999999,1250.715,221.7588135343578,221.7588135343578,1926.9032302687156,1039.8679761312842,1694.2326270687156,807.1973729312842,1770.7024080652443,1233.0692948073913,0.6666666666666666,0.5,6.9841999445152965,2.339366612764512,271.616634,28.183333333333394,76.6395055752853,61.51558761841181,143.74781795769047
2017-05-18,1783.98,1255.9,-0.0130042916985367,-0.0011929378081756,0.0024484768509864,0.008091926574707,0.0153200794011354,0.0193547382950782,1503.6192698666669,1249.9466666666667,220.5257512154189,220.5257512154189,1944.6707722975048,1062.567767435829,1690.9981690975046,808.8951642358289,1771.8028270403233,1236.5886412540858,0.6666666666666666,0.5,2.2755496069256367,3.3757816023788374,143.3607750000001,26.100000000000136,72.93518984268576,60.03936685088128,142.04793375268733
2017-05-19,1961.520488,1252.0,0.099519326449848,-0.0031053427820687,0.0018413215875625,0.0073898807168006,0.0209151357412338,0.025736391544342,1528.4056165333334,1249.0449999999998,228.93613994575156,228.93613994575156,1986.2778964248364,1070.5333366418304,1706.9172798915029,791.1727201084967,1802.493258749041,1240.648999341019,0.6666666666666666,0.4666666666666667,9.331853112952814,3.6637561316096825,310.420488,31.59999999999991,80.57316228545689,56.25914496176464,156.67096549520764
2017-05-20,2052.909788,1254.2833333333333,0.0465910504422934,0.0018237486687965,0.0036783367395401,0.0078037530183792,0.0179191604256629,0.0224461629986763,1555.4463986333333,1248.1177777777777,241.46831632497526,241.46831632497526,2038.3830312832838,1072.5097659833827,1731.0544104277283,765.1811451278272,1840.9903735298358,1244.2275986873904,0.6666666666666666,0.4666666666666667,17.873061939192326,3.8537820259094318,290.0235379999999,31.333333333333258,83.20121252234509,57.92927607647936,163.67193387990486
2017-05-21,2008.84,1256.5666666666666,-0.0214669871309513,0.0018204286644431,-0.0003338456153869,0.0058144703507423,0.0140380878001451,0.0245965793728828,1581.1867319666667,1247.275,247.39654088368047,247.39654088368047,2075.9798137340276,1086.3936501993057,1742.068081767361,752.4819182326391,1854.3783820829472,1247.5588274645143,0.6666666666666666,0.5,18.211817509854967,3.963670593255534,187.84943699999985,33.416666666666515,77.73979669101925,59.59087950723635,159.86736345067249
2017-05-22,2090.662313,1258.85,0.0407311249278189,0.0018171207257871,0.001501977443695,0.0081956014037132,0.0093875862658023,0.0256349742412567,1608.8317682333332,1246.6466666666665,256.58661182059575,256.58661182059575,2122.0049918745244,1095.6585445921417,1759.819890307858,733.473443025475,1880.1498498825094,1250.3513495770922,0.6666666666666666,0.5333333333333333,21.38430752400771,4.008536089252452,261.6623129999998,27.59999999999991,80.32242885279115,61.23950275002728,166.07715875600746
2017-05-23,2287.710288,1260.2,0.0942514598243491,0.0010724073559201,0.0039175897836685,0.0059602484107017,0.0143917743116617,0.0253278315067291,1643.1558407333332,1246.2016666666668,276.1624026943241,276.1624026943241,2195.4806461219814,1090.831035344685,1798.526472055315,693.8768612780186,1977.3285704618377,1252.8155004580083,0.7,0.5666666666666667,33.47131361818376,3.94159504290987,515.7902750000003,28.26666666666665,84.87384770821122,62.22089543265974,181.53549341374386
2017-05-24,2256.32,1252.55,-0.0137212688882221,-0.0060704650055547,0.0039576590061187,0.0085222199559211,0.0233907122164964,0.0213902667164802,1677.0051740666668,1245.6399999999999,287.164703231922,287.164703231922,2251.3345805305107,1102.6757676028228,1819.9694064638438,671.3105935361559,2032.5484527151186,1252.7874122427243,0.7,0.5666666666666667,35.857460690644245,3.224742315381186,480.00350000000026,19.933333333333394,81.63450365567522,53.89361581622559,180.13811823879288
2017-05-25,2387.206286,1256.95,0.0580087425542475,0.0035128338190092,-0.0002563893795013,0.0112844407558441,0.018024681136012,0.0241374298930168,1713.9315606666667,1245.2783333333332,304.95020060640394,304.95020060640394,2323.8319618794744,1104.031159453859,1855.1787345461412,635.3779321205253,2113.139090723253,1253.299559505362,0.7,0.6,42.31259693158532,2.899769150454205,607.2062860000001,23.65000000000009,84.32152191059254,57.4231421255306,189.92054465173635
2017-05-26,2211.976857,1265.05,-0.0734035554562878,0.0064441704125063,0.0055583715438842,0.0095017254352569,0.0083831865340471,0.0196403339505195,1744.0271267333335,1245.385,308.1558242051028,308.1558242051028,2360.3387751435394,1127.7154783231279,1861.6966484102056,629.0733515897944,2124.791097637158,1255.0932508360052,0.6666666666666666,0.6333333333333333,31.347679089014065,3.066970329364108,472.944882,30.84999999999991,69.63292898887799,63.03338955530797,174.85291941030002
2017-05-27,2279.82,1264.4625,0.0306708195365174,-0.0004644085214022,-0.0015627369284629,0.0072713643312454,0.0161730479449033,0.0175476372241973,1777.0871267333334,1245.4404166666668,310.7378839519995,310.7378839519995,2398.5628946373326,1155.6113588293344,1866.9161845706658,623.9646487626678,2143.046928343489,1255.4256874959635,0.7,0.6,25.47988392296523,2.972485689723053,472.3349370000001,7.0625,71.68918739483763,62.39123506191079,180.2995343871408
2017-05-28,2192.9808,1263.875,-0.038090375555965,-0.0004646242968851,0.0093085467815399,0.0064079165458679,0.0179025456309318,0.0156167149543762,1805.8100057666666,1245.3545833333333,307.92236190525404,307.92236190525404,2421.6547295771747,1189.9652819561584,1861.1993071438415,629.5098595228252,2147.295732918448,1255.7918910502542,0.6666666666666666,0.5666666666666667,13.184926447947362,2.712159593490658,409.0007999999998,7.974999999999909,65.56895922322535,61.71415760709489,173.512475521709
2017-05-29,2275.9307,1263.2875,0.0378251829655782,-0.0004648402729701,-0.0088824406266212,-0.0010402202606201,0.0038345209322869,0.0173486545681953,1837.1750611666669,1245.3408333333334,306.22776703584213,306.22776703584213,2449.630595238351,1224.7195270949826,1857.7963674050177,632.8852992616492,2155.716317859143,1256.4232670533067,0.6666666666666666,0.5666666666666667,8.311562729079867,2.355352448955606,314.410212,11.287499999999909,68.34861731340598,61.00124198591791,180.15936198212995
2017-05-30,2290.02,1262.7,0.0061905663472091,-0.000465056449937,-0.0004615485668182,0.0041259452700614,0.0205499455332756,0.0254866778850555,1869.0757278333333,1245.3991666666666,301.70974771494195,301.70974771494195,2472.495223263217,1265.6562324034494,1848.8186620965505,641.9796712367827,2162.278220946062,1256.7934922945562,0.7,0.5666666666666667,3.9319136215997332,1.9514089479353904,237.11021200000005,8.416666666666742,68.80921919549124,60.25168065338289,181.35899263483012
2017-05-31,2285.933914,1266.2,-0.0017843014471488,0.0027718381246535,0.0012081936001777,0.0064639076590538,0.0191025044769048,0.0274238735437393,1898.0344312000002,1245.6658333333332,298.51533155562333,298.51533155562333,2495.065094311247,1301.0037680887535,1842.69649644458,648.6351702220866,2170.370734814174,1257.4306732736236,0.6666666666666666,0.6,-1.077568589055403,1.7955037227948871,277.09391400000027,9.63333333333344,68.4978948985688,63.15622167609452,180.53497978202498
2017-06-01,2399.242671,1264.85,0.0495678183459505,-0.0010661822776813,0.0022106617689132,0.0070175677537918,0.0144211100414395,0.0267565473914146,1929.6066439666668,1245.9791666666667,299.80784579613555,299.80784579613555,2529.2223355589376,1329.9909523743956,1845.5948582589378,646.3634750743956,2187.0722082173424,1257.6996434498192,0.6666666666666666,0.6,1.2751079696597287,1.489628907505593,308.58035800000016,6.0,72.24767967480959,61.29568159440816,189.6859446574693
2017-06-02,2409.93,1274.95,0.0044544593713587,0.0079851365774598,0.0042010024189949,0.0032326802611351,0.0305088814347982,0.0233263000845909,1961.6859773,1246.8008333333335,297.9306212441048,297.9306212441048,2557.54721978821,1365.8247348117904,1842.662075821543,650.9395908451238,2193.2959999689283,1259.2695940939332,0.7,0.6333333333333333,1.5669458018937519,1.8331076068675678,122.21971199999962,14.75,72.57922045082714,68.7200736939701,189.02153025608845
2017-06-03,2525.765158,1276.6166666666668,0.0480657770142702,0.001307240806829,0.0022847428917884,0.006569392979145,0.0194904748350381,0.0338223353028297,1995.6017450666668,1248.4063888888888,302.4171562178428,302.4171562178428,2600.4360575023525,1390.7674326309811,1853.2407013245743,643.5720764532033,2216.976179101539,1264.0519598896801,0.7,0.6666666666666666,7.258508639881967,2.0232091335881908,269.445158,24.066666666666833,75.93490501373698,69.7512225447223,197.84836152851938
2017-06-04,2516.173143,1278.2833333333333,-0.0037976670038458,0.0013055341593011,0.0024277567863464,0.0100438669323921,0.0206054653972387,0.0188261494040489,2028.3630141333335,1250.0808333333334,303.84507365452447,303.84507365452447,2636.0531614423826,1420.6728668242845,1857.7709806423823,642.3906860242845,2226.5243367673106,1267.7766340298806,0.6666666666666666,0.7,8.01514060304092,2.102600080879581,128.9668569999999,21.333333333333258,75.11515200291228,70.78826762928637,196.84001796680442
2017-06-05,2529.53,1279.95,0.0053084013861124,0.0013038319621367,0.0066460371017456,0.0072677433490753,0.0215644873678684,0.0234477818012237,2062.0556808,1251.791388888889,301.41849042170395,301.41849042170395,2664.8926616434082,1459.2186999565922,1854.628369732297,648.9544080454812,2283.397111664383,1270.4298048479316,0.7,0.7,7.085264873131393,2.1036457262642996,317.5531430000001,14.900000000000091,75.51159538215171,71.8283939825925,197.62725106449471
2017-06-06,2883.313697,1293.5,0.1398614355235952,0.010586351029337,0.0027030631899833,0.0060314461588859,0.0054411641322076,0.0128040686249732,2106.970523066667,1253.9341666666667,320.11913182307427,320.11913182307427,2747.2087867128153,1466.7322594205184,1894.1724303128153,613.6959030205181,2443.2535787661323,1277.6741075200785,0.7,0.7,26.856161294380797,2.8091031773216937,603.4936969999999,29.03749999999991,83.16285395305965,78.52361827392355,222.90790081175106
2017-06-07,2664.920863,1291.0,-0.0757436952584213,-0.0019327406262079,0.0032445788383483,0.0108534172177314,0.0070379809476435,0.0204046815633773,2141.113911,1255.9741666666666,323.273313352536,323.273313352536,2787.660537705072,1494.567284294928,1902.5207933717386,609.4275399615947,2473.2888938037245,1281.05747900791,0.6666666666666666,0.6666666666666666,21.989297475369625,2.888415037514794,471.940063,27.125,68.85994676155433,74.98282384599008,206.42299481022462
2017-06-08,2683.03,1273.1,0.0067953751465678,-0.0138652207591015,-0.0012116581201553,0.0109075158834457,0.0127589646726846,0.0238896384835243,2175.5115776666667,1257.7308333333333,324.2352726579717,324.2352726579717,2823.9821229826102,1527.0410323507233,1906.2013786492766,609.2602880173899,2498.380725326991,1280.8194415218088,0.6666666666666666,0.6666666666666666,16.977977114569768,1.5817380081131471,407.0993000000003,9.8125,69.33096647043146,55.63783981765417,210.74778100699083
2017-06-09,2827.4913,1266.55,0.053842595871086,-0.0051449218443169,0.0076603516936302,0.0104517191648483,0.0154165644198656,0.0099063962697982,2210.998412666667,1259.1841666666667,335.5780027820449,335.5780027820449,2882.1544182307566,1539.842407102577,1930.3401722307565,588.0281611025769,2547.8327961192795,1280.6684492035472,0.6666666666666666,0.6333333333333333,20.163619502925428,0.19557354630044177,537.4713000000002,3.849999999999909,72.85793125145382,50.503323966688775,223.24355927519642
2017-06-10,2845.372857,1266.5,0.0063241775491934,-3.947732027946352e-05,0.0055360123515129,0.00617266446352,0.006895262748003,0.0152166485786437,2245.144489133333,1260.6291666666666,346.465476175501,346.465476175501,2938.075441484335,1552.2135367823312,1953.5601190176685,567.6982143156646,2594.555651554803,1280.603539208233,0.6666666666666666,0.6,20.195982250443507,-0.7533780034613491,559.4389429999997,0.2999999999999545,73.2677344049735,50.465038562513,224.66426032372678
